params,mean_rmse,std_rmse,scores
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",48.15685487785387,0.7958413518354813,[49.47098112 48.01449211 48.2309029  48.09880137 46.96909689]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",48.15685487785387,0.7958413518354813,[49.47098112 48.01449211 48.2309029  48.09880137 46.96909689]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",48.15685489290703,0.7958413491427231,[49.47098112 48.01449218 48.2309029  48.09880137 46.96909689]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",61.09680000735521,0.8466891361296821,[62.73519296 60.33578049 60.87670091 60.93621327 60.6001124 ]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",61.09680000735521,0.8466891361296821,[62.73519296 60.33578049 60.87670091 60.93621327 60.6001124 ]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",61.09680000735521,0.8466891361296821,[62.73519296 60.33578049 60.87670091 60.93621327 60.6001124 ]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",51.83197374478702,0.7912307285431854,[53.38465803 51.56250517 51.61607574 51.42199394 51.17463584]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",51.83197374478702,0.7912307285431854,[53.38465803 51.56250517 51.61607574 51.42199394 51.17463584]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",51.83197374478702,0.7912307285431854,[53.38465803 51.56250517 51.61607574 51.42199394 51.17463584]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",46.58761002537737,0.746000203602874,[48.02111172 46.28553396 46.36304284 46.42979705 45.83856456]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",46.58761002537737,0.746000203602874,[48.02111172 46.28553396 46.36304284 46.42979705 45.83856456]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",46.58761002537737,0.746000203602874,[48.02111172 46.28553396 46.36304284 46.42979705 45.83856456]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",60.00866510310907,0.783014822684975,[61.49364914 59.25724264 59.88883722 59.91750003 59.48609648]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",60.00866510310907,0.783014822684975,[61.49364914 59.25724264 59.88883722 59.91750003 59.48609648]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",60.00866510310907,0.783014822684975,[61.49364914 59.25724264 59.88883722 59.91750003 59.48609648]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",50.4214709494221,0.9151205791036593,[52.1599533  49.97826365 50.10074418 50.37620186 49.49219175]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",50.4214709494221,0.9151205791036593,[52.1599533  49.97826365 50.10074418 50.37620186 49.49219175]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",50.4214709494221,0.9151205791036593,[52.1599533  49.97826365 50.10074418 50.37620186 49.49219175]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",45.32097557506575,0.7267278935719124,[46.6322093  45.31962774 45.08659146 45.16272668 44.4037227 ]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",45.32097557506575,0.7267278935719124,[46.6322093  45.31962774 45.08659146 45.16272668 44.4037227 ]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",45.32097557506575,0.7267278935719124,[46.6322093  45.31962774 45.08659146 45.16272668 44.4037227 ]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",62.19554436912601,0.7448437282193909,[63.59571725 61.41524057 62.18030395 61.99711119 61.78934888]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",62.19554436912601,0.7448437282193909,[63.59571725 61.41524057 62.18030395 61.99711119 61.78934888]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",62.19554436912601,0.7448437282193909,[63.59571725 61.41524057 62.18030395 61.99711119 61.78934888]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",53.538984526194,0.7643049431304074,[54.90772414 53.30144721 53.44200746 53.49448309 52.54926073]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",53.538984526194,0.7643049431304074,[54.90772414 53.30144721 53.44200746 53.49448309 52.54926073]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",53.538984526194,0.7643049431304074,[54.90772414 53.30144721 53.44200746 53.49448309 52.54926073]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",47.96053308177444,0.7307459456225904,[49.24325501 47.75203875 47.78491712 48.03396543 46.98848911]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",47.96053308177444,0.7307459456225904,[49.24325501 47.75203875 47.78491712 48.03396543 46.98848911]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",47.96053308177444,0.7307459456225904,[49.24325501 47.75203875 47.78491712 48.03396543 46.98848911]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",61.14520782926559,0.7949821114325374,[62.63210711 60.34452741 61.13100122 61.01171358 60.60668982]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",61.14520782926559,0.7949821114325374,[62.63210711 60.34452741 61.13100122 61.01171358 60.60668982]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",61.14520782926559,0.7949821114325374,[62.63210711 60.34452741 61.13100122 61.01171358 60.60668982]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",51.78925721575588,0.7554256988523333,[53.25960706 51.2613704  51.63731853 51.59046012 51.19752997]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",51.78925721575588,0.7554256988523333,[53.25960706 51.2613704  51.63731853 51.59046012 51.19752997]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",51.789255007108785,0.7554261430900713,[53.25960706 51.2613704  51.63730748 51.59046012 51.19752997]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",46.54262610738661,0.5880930198104324,[47.6613973  46.42801403 46.37013367 46.33761701 45.91596853]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",46.54262610738661,0.5880930198104324,[47.6613973  46.42801403 46.37013367 46.33761701 45.91596853]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",46.542622925276156,0.5880939531828303,[47.6613973  46.42801403 46.37011776 46.33761701 45.91596853]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",60.024523755175075,0.8345321997815365,[61.57469789 59.18845822 59.94562254 60.00035228 59.41348784]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",60.024523755175075,0.8345321997815365,[61.57469789 59.18845822 59.94562254 60.00035228 59.41348784]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",60.024523755175075,0.8345321997815365,[61.57469789 59.18845822 59.94562254 60.00035228 59.41348784]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",50.425785735798605,0.8494104061339997,[52.02447101 50.19411687 50.22918792 50.21100497 49.47014791]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",50.425785735798605,0.8494104061339997,[52.02447101 50.19411687 50.22918792 50.21100497 49.47014791]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",50.425785735798605,0.8494104061339997,[52.02447101 50.19411687 50.22918792 50.21100497 49.47014791]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",45.185761960075496,0.6767065001488465,[46.32915084 45.34111054 44.91661215 45.09270273 44.24923354]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",45.185761960075496,0.6767065001488465,[46.32915084 45.34111054 44.91661215 45.09270273 44.24923354]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",45.185761960075496,0.6767065001488465,[46.32915084 45.34111054 44.91661215 45.09270273 44.24923354]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",62.17278009783497,0.7914229204609957,[63.69328241 61.47309894 62.00882855 62.05369097 61.63499962]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",62.17278009783497,0.7914229204609957,[63.69328241 61.47309894 62.00882855 62.05369097 61.63499962]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",62.17278009783497,0.7914229204609957,[63.69328241 61.47309894 62.00882855 62.05369097 61.63499962]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",53.54916347493092,0.7689492684567754,[54.89446002 53.34317297 53.332766   53.64960422 52.52581417]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",53.54916347493092,0.7689492684567754,[54.89446002 53.34317297 53.332766   53.64960422 52.52581417]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",53.54916347493092,0.7689492684567754,[54.89446002 53.34317297 53.332766   53.64960422 52.52581417]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",48.05178636089228,0.8143698617495218,[49.2441854  48.19887185 47.79228927 48.29346283 46.73012245]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",48.05178636089228,0.8143698617495218,[49.2441854  48.19887185 47.79228927 48.29346283 46.73012245]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",48.05178636089228,0.8143698617495218,[49.2441854  48.19887185 47.79228927 48.29346283 46.73012245]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",61.082824578471374,0.8018961680919515,[62.61488872 60.37533911 61.03411769 60.87387222 60.51590515]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",61.082824578471374,0.8018961680919515,[62.61488872 60.37533911 61.03411769 60.87387222 60.51590515]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",61.082824578471374,0.8018961680919515,[62.61488872 60.37533911 61.03411769 60.87387222 60.51590515]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",51.728446668945345,0.7383117532251808,[53.15531993 51.43672709 51.64007754 51.36120426 51.04890453]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",51.728446668945345,0.7383117532251808,[53.15531993 51.43672709 51.64007754 51.36120426 51.04890453]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",51.728446668945345,0.7383117532251808,[53.15531993 51.43672709 51.64007754 51.36120426 51.04890453]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",46.53379302535393,0.6992926825086798,[47.83319397 46.60524365 46.21634881 46.226063   45.7881157 ]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",46.53379302535393,0.6992926825086798,[47.83319397 46.60524365 46.21634881 46.226063   45.7881157 ]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",46.53379302535393,0.6992926825086798,[47.83319397 46.60524365 46.21634881 46.226063   45.7881157 ]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",60.11459136487173,0.7654791390080082,[61.49926305 59.2169458  60.05221681 60.13959792 59.66493325]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",60.11459136487173,0.7654791390080082,[61.49926305 59.2169458  60.05221681 60.13959792 59.66493325]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",60.11459136487173,0.7654791390080082,[61.49926305 59.2169458  60.05221681 60.13959792 59.66493325]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",50.37372494330254,0.7166765703435127,[51.70672156 50.19986682 50.28679017 50.1364975  49.53874867]
"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",50.37372494330254,0.7166765703435127,[51.70672156 50.19986682 50.28679017 50.1364975  49.53874867]
